,length,ORF,GC,fickett,hexamer,identity,align_length,align_perc_len,align_perc_ORF,lnc_score,prediction
cre12.g501800.t1.2.v5.5,888,393.0,61.486486486486484,1.2542,0.16139758353,33.0,88.0,0.0990990990990991,0.22391857506361323,0.0344370341195986,0
cre12.g501850.t1.1.v5.5,5708,5085.0,70.56762438682551,1.0488,0.153849344155,52.1,94.0,0.016468114926419062,0.018485742379547688,0.0344370341195986,0
cre12.g501900.t1.2.v5.5,7475,5982.0,70.48829431438126,1.2096,0.15907071745,33.9,227.0,0.03036789297658863,0.03794717485790705,0.0344370341195986,0
cre12.g501950.t1.1.v5.5,4351,3843.0,69.22546541025052,1.2552,0.164357030789,40.2,117.0,0.02689037002987819,0.03044496487119438,0.0344370341195986,0
cre12.g502000.t1.2.v5.5,2490,2049.0,66.54618473895583,1.1826,0.145305082872,42.6,343.0,0.13775100401606424,0.16739873108833578,0.0344370341195986,0
cre12.g502050.t1.2.v5.5,1164,723.0,62.02749140893471,1.1868,0.123360602428,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g502100.t1.1.v5.5,2907,2130.0,68.31785345717235,1.106,0.142320931293,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g502150.t1.2.v5.5,6893,6300.0,74.32177571449296,1.2488,0.186299331456,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g502179.t1.1.v5.5,7890,5217.0,66.38783269961978,1.0739,0.196188224325,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g502200.t1.2.v5.5,3419,2487.0,66.94940040947645,1.2668,0.138348555513,37.3,440.0,0.12869260017548992,0.1769199839163651,0.0344370341195986,0
cre12.g502250.t1.2.v5.5,1786,1146.0,65.39753639417694,1.2326,0.144276086709,35.7,182.0,0.1019036954087346,0.15881326352530542,0.0344370341195986,0
cre12.g502251.t1.1.v5.5,4965,4218.0,71.09768378650554,1.0405,0.187420620154,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g502300.t1.2.v5.5,1047,435.0,56.35148042024833,1.2004,0.17418702793,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g502350.t1.1.v5.5,3594,2841.0,68.64218141346689,1.2326,0.15001848224,48.9,528.0,0.14691151919866444,0.18585005279831046,0.0344370341195986,0
cre12.g502400.t1.2.v5.5,2279,1611.0,59.06099166301009,1.2892,0.106015906715,36.0,344.0,0.1509433962264151,0.21353196772191185,0.0344370341195986,0
cre12.g502400.t2.1.v5.5,2237,1569.0,59.32051855163165,1.2736,0.106404097433,36.3,314.0,0.14036656236030398,0.2001274697259401,0.0344370341195986,0
cre12.g502450.t1.1.v5.5,2672,1941.0,59.76796407185629,1.1399,0.0918019535432,25.0,340.0,0.12724550898203593,0.17516743946419372,0.0344370341195986,0
cre12.g502500.t1.2.v5.5,2307,1932.0,61.508452535760725,1.205,0.103813675738,25.2,413.0,0.17902037277850022,0.213768115942029,0.0344370341195986,0
cre12.g502550.t1.1.v5.5,9701,9120.0,72.82754355221111,1.1542,0.174261709055,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g502600.t1.2.v5.5,4065,2646.0,61.69741697416974,1.3421,0.121510401814,91.4,881.0,0.21672816728167282,0.3329554043839758,0.0344370341195986,0
cre12.g502650.t1.1.v5.5,2489,2034.0,68.46122940940137,0.9219,0.181599257553,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g502678.t1.2.v5.5,1702,318.0,64.92361927144536,1.0074,0.132988224112,0.0,0.0,0.0,0.0,0.857325335327841,1
cre12.g502700.t1.2.v5.5,3854,3276.0,67.02127659574468,1.1848,0.212586949037,25.5,149.0,0.03866113129216399,0.04548229548229548,0.0344370341195986,0
cre12.g502750.t1.2.v5.5,1045,378.0,57.22488038277512,1.1865,0.185832767917,36.5,115.0,0.11004784688995216,0.30423280423280424,0.0344370341195986,0
cre12.g502800.t1.2.v5.5,2044,1632.0,63.160469667318985,1.2556,0.12161240088,44.2,523.0,0.25587084148727984,0.32046568627450983,0.0344370341195986,0
cre12.g502900.t1.2.v5.5,2460,1416.0,62.926829268292686,1.2993,0.115154418769,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g502901.t1.1.v5.5,4328,4002.0,67.25970425138632,0.9708,0.148462811118,23.1,597.0,0.13793900184842883,0.14917541229385306,0.0344370341195986,0
cre12.g502950.t1.1.v5.5,1242,873.0,61.91626409017714,1.2018,0.147955568552,33.1,251.0,0.20209339774557167,0.28751431844215347,0.0344370341195986,0
cre12.g503000.t1.2.v5.5,2391,1545.0,62.14972814721874,1.2814,0.112031564421,51.9,503.0,0.21037222919280635,0.3255663430420712,0.0344370341195986,0
cre12.g503050.t1.1.v5.5,3239,2769.0,69.24976844705157,1.2012,0.139313494773,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g503100.t1.1.v5.5,4616,3003.0,65.61958405545927,0.8659,0.147706967506,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g503150.t1.1.v5.5,5579,4611.0,69.2417996056641,1.1846,0.145303783399,63.4,101.0,0.018103602796200036,0.021904142268488396,0.0344370341195986,0
cre12.g503200.t1.2.v5.5,2800,1659.0,64.10714285714286,1.3274,0.121458157368,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g503250.t1.2.v5.5,2246,1482.0,65.80587711487088,1.1682,0.120296006843,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g503300.t1.2.v5.5,3108,1956.0,64.47876447876448,1.3064,0.142761335648,46.0,568.0,0.18275418275418276,0.2903885480572597,0.0344370341195986,0
cre12.g503350.t1.2.v5.5,1895,819.0,60.844327176781,1.0238,0.11078535359,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g503400.t1.2.v5.5,1734,1404.0,65.97462514417532,1.0365,0.154369894217,63.6,187.0,0.10784313725490197,0.13319088319088318,0.0344370341195986,0
cre12.g503450.t1.2.v5.5,2077,1080.0,59.171882522869524,1.3047,0.0958913933952,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g503500.t1.1.v5.5,3347,2667.0,64.08724230654317,1.2672,0.14320748474,24.2,714.0,0.21332536599940244,0.2677165354330709,0.0344370341195986,0
cre12.g503550.t1.2.v5.5,1104,624.0,59.23913043478261,1.3003,0.0980675308673,76.1,159.0,0.14402173913043478,0.2548076923076923,0.0344370341195986,0
cre12.g503600.t1.2.v5.5,1477,861.0,63.37169939065674,1.2492,0.145246412602,36.8,250.0,0.16926201760324983,0.29036004645760743,0.0344370341195986,0
cre12.g503650.t1.2.v5.5,1530,927.0,63.72549019607843,1.292,0.0972144966729,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g503700.t1.2.v5.5,1001,774.0,66.83316683316683,1.2082,0.0903876729081,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g503750.t1.1.v5.5,4881,3891.0,73.20221266133989,1.1668,0.147675799443,33.0,112.0,0.022946117598852695,0.02878437419686456,0.0344370341195986,0
cre12.g503800.t1.1.v5.5,2210,1770.0,70.76923076923077,1.2038,0.148427256136,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g503850.t1.1.v5.5,2759,2253.0,66.72707502718376,1.2366,0.140482135511,57.6,172.0,0.06234142805364262,0.07634265423879272,0.0344370341195986,0
cre12.g503900.t1.2.v5.5,1268,342.0,58.201892744479494,1.037,0.122868366766,0.0,0.0,0.0,0.0,0.100265264816767,0
cre12.g503950.t1.2.v5.5,1735,831.0,59.07780979827089,1.2954,0.14751811016,30.2,202.0,0.11642651296829971,0.2430806257521059,0.0344370341195986,0
cre12.g504000.t1.1.v5.5,2013,1578.0,65.67312468951813,1.1776,0.112237633764,37.5,136.0,0.06756085444610035,0.08618504435994931,0.0344370341195986,0
cre12.g504050.t1.1.v5.5,2994,1782.0,62.859051436205746,1.0339,0.146597963325,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g504100.t1.1.v5.5,1638,1041.0,64.34676434676435,1.2812,0.136311962815,29.7,222.0,0.13553113553113552,0.2132564841498559,0.0344370341195986,0
cre12.g504150.t1.2.v5.5,1262,903.0,62.99524564183835,1.2516,0.131955816367,58.7,206.0,0.16323296354992076,0.22812846068660023,0.0344370341195986,0
cre12.g504150.t2.1.v5.5,1196,837.0,63.04347826086956,1.2516,0.124123716584,61.2,188.0,0.15719063545150502,0.22461170848267623,0.0344370341195986,0
cre12.g504200.t1.2.v5.5,1055,429.0,64.26540284360189,1.2118,0.14010792608,90.8,142.0,0.13459715639810427,0.331002331002331,0.0344370341195986,0
cre12.g504250.t1.1.v5.5,6101,3714.0,63.87477462711031,1.102,0.144294545742,30.7,192.0,0.031470250778560895,0.051696284329563816,0.0344370341195986,0
cre12.g504300.t1.1.v5.5,2867,2352.0,71.01499825601674,1.266,0.148461365527,36.0,86.0,0.02999651203348448,0.036564625850340135,0.0344370341195986,0
cre12.g504302.t1.1.v5.5,1197,192.0,61.23642439431913,0.8471,0.0733160069709,0.0,0.0,0.0,0.0,0.857325335327841,1
cre12.g504350.t1.2.v5.5,2383,1005.0,62.064624422996225,1.242,0.125199376894,25.4,295.0,0.12379353755770038,0.2935323383084577,0.0344370341195986,0
cre12.g504400.t1.2.v5.5,3958,3519.0,74.81051035876705,1.3082,0.15331399124,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g504450.t1.2.v5.5,856,684.0,68.22429906542057,1.0842,0.114537032595,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g504500.t1.2.v5.5,532,393.0,62.03007518796993,1.261,0.15304671497,98.4,129.0,0.2424812030075188,0.3282442748091603,0.0344370341195986,0
cre12.g504550.t1.2.v5.5,746,459.0,60.58981233243968,1.2667,0.187226751498,100.0,93.0,0.12466487935656836,0.20261437908496732,0.0344370341195986,0
cre12.g504600.t1.2.v5.5,648,312.0,62.65432098765432,1.0556,0.149129304873,100.0,82.0,0.12654320987654322,0.26282051282051283,0.0344370341195986,0
cre12.g504650.t1.2.v5.5,1049,408.0,61.105815061963774,1.3011,0.137933435043,88.9,135.0,0.12869399428026693,0.33088235294117646,0.0344370341195986,0
cre12.g504700.t1.2.v5.5,1442,462.0,58.66851595006935,1.2667,0.186939825814,100.0,93.0,0.06449375866851595,0.2012987012987013,0.0344370341195986,0
cre12.g504750.t1.2.v5.5,756,393.0,61.77248677248677,1.261,0.154650593519,98.4,129.0,0.17063492063492064,0.3282442748091603,0.0344370341195986,0
cre12.g504800.t1.2.v5.5,762,408.0,61.5485564304462,1.3011,0.12396709165,88.7,133.0,0.17454068241469817,0.32598039215686275,0.0344370341195986,0
cre12.g504850.t1.2.v5.5,566,312.0,62.19081272084806,1.0556,0.15514776331,100.0,82.0,0.14487632508833923,0.26282051282051283,0.0344370341195986,0
cre12.g504900.t1.1.v5.5,4244,3708.0,68.35532516493873,1.1142,0.160231007634,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g504950.t1.2.v5.5,2277,888.0,62.36275801493193,1.3248,0.108816576907,44.0,293.0,0.12867808519982432,0.32995495495495497,0.0344370341195986,0
cre12.g505000.t1.2.v5.5,2068,1965.0,73.54932301740813,1.176,0.151983746045,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g505050.t1.2.v5.5,3951,2976.0,69.98228296633764,1.2218,0.144992442784,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g505100.t1.1.v5.5,3647,2538.0,70.16726076227036,1.2812,0.167544663777,36.0,289.0,0.07924321360021935,0.11386918833727344,0.0344370341195986,0
cre12.g505150.t1.1.v5.5,5668,4365.0,70.8892025405787,1.1886,0.171952823185,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g505151.t1.1.v5.5,1177,396.0,58.028887000849615,1.1631,0.178160271229,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g505200.t1.2.v5.5,2165,1341.0,61.06235565819861,1.2516,0.14384769144,60.9,389.0,0.17967667436489607,0.29008202833706187,0.0344370341195986,0
cre12.g505250.t1.2.v5.5,2222,1380.0,59.675967596759676,1.2306,0.139589018431,37.7,61.0,0.027452745274527453,0.04420289855072464,0.0344370341195986,0
cre12.g505300.t1.2.v5.5,3981,3438.0,66.08892238131124,1.215,0.152038995444,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g505350.t1.2.v5.5,4769,3384.0,61.20780037743762,1.2978,0.117070229571,42.2,853.0,0.1788634933948417,0.25206855791962174,0.0344370341195986,0
cre12.g505400.t1.2.v5.5,2590,1488.0,62.316602316602314,1.1125,0.129653253232,35.2,142.0,0.054826254826254826,0.09543010752688172,0.0344370341195986,0
cre12.g505450.t1.2.v5.5,922,312.0,61.388286334056396,1.0556,0.162731213951,100.0,79.0,0.08568329718004339,0.2532051282051282,0.0344370341195986,0
cre12.g505500.t1.2.v5.5,756,408.0,61.111111111111114,1.2741,0.13710535709,88.9,135.0,0.17857142857142858,0.33088235294117646,0.0344370341195986,0
cre12.g505550.t1.2.v5.5,718,393.0,61.977715877437326,1.261,0.159946044246,98.4,129.0,0.1796657381615599,0.3282442748091603,0.0344370341195986,0
cre12.g505600.t1.2.v5.5,1726,513.0,59.50173812282735,0.9026,0.0845616791357,100.0,93.0,0.05388180764774044,0.18128654970760233,0.0344370341195986,0
cre12.g505650.t1.2.v5.5,3679,2085.0,64.58276705626528,1.0935,0.113663421393,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g505700.t1.2.v5.5,1923,978.0,61.41445657826313,1.2072,0.135453131316,79.5,185.0,0.09620384815392616,0.18916155419222905,0.0344370341195986,0
cre12.g505750.t1.2.v5.5,1130,357.0,59.11504424778761,1.2634,0.118940973157,44.8,116.0,0.10265486725663717,0.32492997198879553,0.0344370341195986,0
cre12.g505800.t1.1.v5.5,4435,3720.0,67.89177001127396,1.1521,0.133521784314,29.4,337.0,0.07598647125140924,0.09059139784946237,0.0344370341195986,0
cre12.g505850.t1.2.v5.5,1385,717.0,61.73285198555957,1.2672,0.104243130499,44.7,219.0,0.15812274368231047,0.3054393305439331,0.0344370341195986,0
cre12.g505900.t1.1.v5.5,2425,1344.0,60.45360824742268,1.1994,0.111153508988,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g505950.t1.2.v5.5,1988,1149.0,63.53118712273642,1.3082,0.138777045979,46.6,178.0,0.08953722334004025,0.15491731940818101,0.0344370341195986,0
cre12.g506000.t1.2.v5.5,2629,1704.0,61.35412704450361,1.2748,0.113170262114,99.8,554.0,0.2107265119817421,0.32511737089201875,0.0344370341195986,0
cre12.g506050.t1.1.v5.5,3050,2325.0,66.1639344262295,1.269,0.12013627522,33.3,522.0,0.17114754098360654,0.22451612903225807,0.0344370341195986,0
cre12.g506200.t1.2.v5.5,552,462.0,59.78260869565217,1.2511,0.179176687819,100.0,93.0,0.16847826086956522,0.2012987012987013,0.0344370341195986,0
cre12.g506250.t1.2.v5.5,936,393.0,61.004273504273506,1.261,0.145122698464,98.4,129.0,0.13782051282051283,0.3282442748091603,0.0344370341195986,0
cre12.g506300.t1.2.v5.5,1042,408.0,59.98080614203455,1.2741,0.142261893099,88.7,133.0,0.1276391554702495,0.32598039215686275,0.0344370341195986,0
cre12.g506350.t1.2.v5.5,456,312.0,62.719298245614034,1.0804,0.158323450221,100.0,82.0,0.17982456140350878,0.26282051282051283,0.0344370341195986,0
cre12.g506400.t1.2.v5.5,2649,2010.0,65.08116270290675,1.2272,0.115928486519,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g506450.t1.2.v5.5,784,312.0,60.58673469387755,1.0556,0.15678114634,100.0,82.0,0.10459183673469388,0.26282051282051283,0.0344370341195986,0
cre12.g506500.t1.2.v5.5,1506,408.0,59.7609561752988,1.3011,0.129113732538,88.9,135.0,0.08964143426294821,0.33088235294117646,0.0344370341195986,0
cre12.g506550.t1.1.v5.5,5530,3489.0,65.31645569620254,1.1814,0.152904116293,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g506600.t1.2.v5.5,6510,5469.0,71.92012288786482,1.2812,0.129457921504,55.6,198.0,0.030414746543778803,0.036204059243006036,0.0344370341195986,0
cre12.g506650.t1.2.v5.5,6485,5901.0,73.66229760986893,1.2586,0.14563216012,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g506650.t2.1.v5.5,6473,5889.0,73.65981770431021,1.2586,0.14609505705,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g506700.t1.2.v5.5,1733,1248.0,69.07097518753606,1.1449,0.110484899606,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g506750.t1.1.v5.5,3374,1554.0,61.79608772969769,1.3694,0.102574742158,28.8,163.0,0.048310610551274454,0.1048906048906049,0.0344370341195986,0
cre12.g506850.t1.2.v5.5,1167,594.0,62.29648671808055,1.2813,0.134121434457,32.7,165.0,0.14138817480719795,0.2777777777777778,0.0344370341195986,0
cre12.g506851.t1.1.v5.5,2223,666.0,63.92262708052182,0.6153,0.11056018084,38.7,155.0,0.06972559604138552,0.23273273273273273,0.0344370341195986,0
cre12.g506900.t1.2.v5.5,3456,3114.0,72.71412037037037,1.2002,0.179454677492,35.8,134.0,0.03877314814814815,0.04303147077713552,0.0344370341195986,0
cre12.g507000.t1.1.v5.5,3797,3114.0,70.74005794047933,1.176,0.176840355626,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g507001.t1.2.v5.5,2714,1491.0,63.96462785556374,1.1111,0.0986241996445,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g507002.t1.2.v5.5,1433,1188.0,68.10886252616888,1.1442,0.0942980961395,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g507004.t1.1.v5.5,1363,639.0,62.87600880410859,0.8682,0.0597641267859,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g507005.t1.1.v5.5,1593,294.0,62.837413684871315,1.2766,0.0815916026351,0.0,0.0,0.0,0.0,0.857325335327841,1
cre12.g507006.t1.1.v5.5,1710,519.0,64.09356725146199,0.9832,0.171126385041,0.0,0.0,0.0,0.0,0.680980691826405,1
cre12.g507007.t1.1.v5.5,1740,1161.0,64.54022988505747,0.63,0.115049060755,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g507050.t1.2.v5.5,1415,582.0,60.918727915194346,1.2692,0.0941505233042,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g507051.t1.1.v5.5,4895,4818.0,72.40040858018386,0.9741,0.152510958169,35.8,179.0,0.036567926455566904,0.037152345371523454,0.0344370341195986,0
cre12.g507100.t1.1.v5.5,2166,186.0,61.49584487534626,0.5931,0.0901978777522,0.0,0.0,0.0,0.0,0.857325335327841,1
cre12.g507150.t1.2.v5.5,3018,921.0,64.41351888667992,1.2256,0.200407479719,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g507200.t1.1.v5.5,4218,2745.0,70.791844476055,1.2084,0.14873642754,47.9,73.0,0.017306780464675202,0.026593806921675775,0.0344370341195986,0
cre12.g507250.t1.1.v5.5,4652,4434.0,73.90369733447979,1.2218,0.159336108124,36.1,432.0,0.09286328460877043,0.09742895805142084,0.0344370341195986,0
cre12.g507300.t1.2.v5.5,1924,783.0,59.40748440748441,1.2579,0.138608429602,75.3,255.0,0.13253638253638253,0.32567049808429116,0.0344370341195986,0
cre12.g507333.t1.1.v5.5,585,372.0,60.51282051282051,1.1908,0.148003088698,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g507350.t1.2.v5.5,4722,3756.0,70.07623888182974,1.2164,0.16427577493,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g507350.t2.1.v5.5,4623,3657.0,70.19251568245728,1.2164,0.163411278649,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g507400.t1.2.v5.5,3130,2103.0,66.64536741214057,1.3082,0.117718641298,54.7,655.0,0.20926517571884984,0.31145981930575367,0.0344370341195986,0
cre12.g507450.t1.2.v5.5,1915,930.0,61.09660574412533,1.2058,0.142019153737,36.7,218.0,0.11383812010443864,0.23440860215053763,0.0344370341195986,0
cre12.g507500.t1.1.v5.5,3113,2127.0,63.668486990041764,1.1106,0.171354283506,44.4,54.0,0.017346610986186957,0.02538787023977433,0.0344370341195986,0
cre12.g507550.t1.1.v5.5,3014,2112.0,68.31453218314532,1.2218,0.167288509313,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g507550.t2.1.v5.5,3184,2112.0,68.09045226130654,1.2218,0.167288509313,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g507556.t1.1.v5.5,5433,1935.0,61.6418185164734,1.0589,0.18059991779,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g507557.t1.1.v5.5,2739,1263.0,63.30777656078861,0.8599,0.147652165081,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g507557.t2.1.v5.5,2439,1263.0,64.73964739647397,0.8599,0.147652165081,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g507558.t1.1.v5.5,1534,993.0,64.08083441981746,1.3116,0.105844655839,57.1,282.0,0.18383311603650587,0.283987915407855,0.0344370341195986,0
cre12.g507559.t1.1.v5.5,3774,957.0,59.96290408055114,1.1826,0.12244729562,32.9,173.0,0.04583995760466349,0.180773249738767,0.0344370341195986,0
cre12.g507600.t1.2.v5.5,3863,3399.0,74.24281646388818,1.2488,0.19431314915,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g507650.t1.2.v5.5,2310,1257.0,65.54112554112554,1.1525,0.0945681560726,51.5,367.0,0.15887445887445886,0.29196499602227527,0.0344370341195986,0
cre12.g507650.t2.1.v5.5,2191,1257.0,66.17982656321314,1.1525,0.0945681560726,51.5,367.0,0.1675034230944774,0.29196499602227527,0.0344370341195986,0
cre12.g507700.t1.1.v5.5,6327,5625.0,71.8191876086613,1.2596,0.165585867212,34.8,376.0,0.05942784890153311,0.06684444444444444,0.0344370341195986,0
cre12.g507750.t1.1.v5.5,3306,1701.0,62.25045372050817,1.29,0.0969228751338,44.4,117.0,0.03539019963702359,0.06878306878306878,0.0344370341195986,0
cre12.g507750.t2.1.v5.5,3267,1662.0,62.10590756045301,1.29,0.0971434876406,44.4,117.0,0.03581267217630854,0.0703971119133574,0.0344370341195986,0
cre12.g507750.t3.1.v5.5,3246,1641.0,61.98398028342576,1.2702,0.0968225055711,44.4,117.0,0.036044362292051754,0.0712979890310786,0.0344370341195986,0
cre12.g507800.t1.2.v5.5,1988,759.0,60.11066398390342,1.3614,0.0908044916476,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g507850.t1.1.v5.5,5923,2955.0,64.32551072091846,0.9947,0.207191107266,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g507872.t1.1.v5.5,8248,5982.0,67.11930164888457,1.1552,0.204481634526,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g507900.t1.1.v5.5,5686,2583.0,60.816039395005276,1.1584,0.170991854428,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g507909.t1.2.v5.5,7289,6549.0,68.99437508574565,1.024,0.15579377914,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g507950.t1.1.v5.5,2563,1476.0,62.69996098322279,1.2254,0.13444217751,42.6,317.0,0.12368318376902068,0.21476964769647697,0.0344370341195986,0
cre12.g508000.t1.1.v5.5,1957,1443.0,64.38426162493613,1.2918,0.132404086077,50.0,146.0,0.0746039856923863,0.10117810117810118,0.0344370341195986,0
cre12.g508050.t1.2.v5.5,5795,4992.0,66.69542709232097,1.242,0.1643235797,33.0,94.0,0.016220880069025022,0.018830128205128204,0.0344370341195986,0
cre12.g508100.t1.1.v5.5,1921,1392.0,65.12233211868818,1.0449,0.0730801740945,33.8,151.0,0.07860489328474753,0.10847701149425287,0.0344370341195986,0
cre12.g508150.t1.2.v5.5,4111,3261.0,63.34225249331063,1.2538,0.160600491613,59.9,968.0,0.23546582340063246,0.29684145967494635,0.0344370341195986,0
cre12.g508200.t1.2.v5.5,1943,1284.0,61.966031909418426,1.2244,0.151031034924,58.6,309.0,0.15903242408646423,0.24065420560747663,0.0344370341195986,0
cre12.g508233.t1.2.v5.5,662,243.0,60.87613293051359,1.3218,0.135998440141,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g508250.t1.1.v5.5,8720,7743.0,68.26834862385321,1.215,0.157749315841,24.4,357.0,0.04094036697247706,0.046106160402944595,0.0344370341195986,0
cre12.g508300.t1.1.v5.5,1158,465.0,62.780656303972364,1.202,0.112462950403,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g508302.t1.1.v5.5,312,165.0,64.1025641025641,1.0706,0.106102439442,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g508350.t1.2.v5.5,1210,864.0,64.95867768595042,1.1466,0.122436238056,28.0,82.0,0.06776859504132231,0.09490740740740741,0.0344370341195986,0
cre12.g508450.t1.1.v5.5,2445,2220.0,71.28834355828221,1.2534,0.149994123735,67.9,28.0,0.011451942740286299,0.012612612612612612,0.0344370341195986,0
cre12.g508500.t1.2.v5.5,2148,1614.0,64.75791433891993,1.2326,0.102158030871,31.1,472.0,0.21973929236499068,0.29244114002478316,0.0344370341195986,0
cre12.g508550.t1.1.v5.5,2985,1818.0,66.23115577889448,1.2488,0.123265514758,67.0,312.0,0.10452261306532663,0.1716171617161716,0.0344370341195986,0
cre12.g508642.t1.2.v5.5,674,177.0,58.753709198813056,0.8756,0.0635783940228,0.0,0.0,0.0,0.0,0.680980691826405,1
cre12.g508643.t1.1.v5.5,736,321.0,59.375,0.8355,0.118330864328,0.0,0.0,0.0,0.0,0.0221710571270709,0
cre12.g508644.t1.1.v5.5,9400,8283.0,70.57446808510639,1.1958,0.181794170679,50.0,64.0,0.006808510638297872,0.007726669081250755,0.0344370341195986,0
cre12.g508650.t1.1.v5.5,8195,5127.0,67.3947528981086,1.3169,0.122163022998,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g508700.t1.2.v5.5,1941,1266.0,63.06027820710974,1.288,0.096308501533,35.2,264.0,0.13601236476043277,0.20853080568720378,0.0344370341195986,0
cre12.g508750.t1.2.v5.5,1724,741.0,62.58700696055684,1.3526,0.115345026038,38.6,202.0,0.11716937354988399,0.2726045883940621,0.0344370341195986,0
cre12.g508850.t1.1.v5.5,1467,789.0,58.895705521472394,1.2811,0.0944051237192,30.2,202.0,0.13769597818677573,0.25602027883396705,0.0344370341195986,0
cre12.g508852.t1.1.v5.5,1854,1620.0,69.03991370010787,1.1742,0.121543707032,41.6,137.0,0.07389428263214672,0.08456790123456791,0.0344370341195986,0
cre12.g508853.t1.1.v5.5,3435,2820.0,70.59679767103349,1.1648,0.19339035584,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g508900.t1.2.v5.5,2690,1212.0,59.1449814126394,1.2715,0.094391009122,62.9,348.0,0.12936802973977696,0.2871287128712871,0.0344370341195986,0
cre12.g509000.t1.1.v5.5,1110,1062.0,58.1981981981982,1.2445,0.108919488487,66.0,312.0,0.2810810810810811,0.2937853107344633,0.0344370341195986,0
cre12.g509001.t1.1.v5.5,1776,945.0,59.515765765765764,1.2954,0.0842853788354,42.2,116.0,0.06531531531531531,0.12275132275132275,0.0344370341195986,0
cre12.g509050.t1.1.v5.5,1316,657.0,61.01823708206687,1.3245,0.166630241145,53.3,150.0,0.11398176291793313,0.228310502283105,0.0344370341195986,0
cre12.g509100.t1.2.v5.5,2118,480.0,56.98772426817752,0.8132,0.111268892085,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre12.g509150.t1.1.v5.5,3027,2796.0,67.26131483316816,1.0077,0.158193789965,0.0,0.0,0.0,0.0,0.0344370341195986,0
