,length,ORF,GC,fickett,hexamer,identity,align_length,align_perc_len,align_perc_ORF,lnc_score,prediction
423876.v1.91,519,519.0,49.90366088631985,0.826,0.0721206442363,0.0,0.0,0.0,0.0,0.0344370341195986,0
423877.v1.91,870,870.0,61.724137931034484,1.167,0.110817121261,49.0,51.0,0.05862068965517241,0.05862068965517241,0.0344370341195986,0
423879.v1.91,750,750.0,51.06666666666667,1.0272,0.133775508847,0.0,0.0,0.0,0.0,0.0344370341195986,0
423880.v1.91,495,495.0,44.24242424242424,0.698,0.0554637619462,0.0,0.0,0.0,0.0,0.0344370341195986,0
423881.v1.91,666,666.0,51.2012012012012,0.7641,0.116630280868,0.0,0.0,0.0,0.0,0.0344370341195986,0
423888.v1.91,1575,1575.0,51.23809523809524,1.0845,0.11354081338,0.0,0.0,0.0,0.0,0.0344370341195986,0
423895.v1.91,927,927.0,56.63430420711974,0.8624,0.11380568927,34.4,154.0,0.16612729234088458,0.16612729234088458,0.0344370341195986,0
423898.v1.91,1767,1767.0,56.536502546689306,0.652,0.129686060325,32.4,432.0,0.24448217317487267,0.24448217317487267,0.0344370341195986,0
423899.v1.91,534,534.0,51.68539325842696,1.0182,0.125211721537,0.0,0.0,0.0,0.0,0.0344370341195986,0
423903.v1.91,984,984.0,50.91463414634146,0.6837,0.0691731543181,37.7,138.0,0.1402439024390244,0.1402439024390244,0.0344370341195986,0
423904.v1.91,948,948.0,50.42194092827004,0.8079,0.104536059243,43.4,350.0,0.3691983122362869,0.3691983122362869,0.0344370341195986,0
423905.v1.91,1419,1419.0,57.15292459478506,0.9006,0.124533554845,80.1,136.0,0.09584214235377025,0.09584214235377025,0.0344370341195986,0
423906.v1.91,1083,1083.0,48.75346260387812,0.8108,0.0797918216107,0.0,0.0,0.0,0.0,0.0344370341195986,0
423908.v1.91,435,435.0,48.04597701149425,1.0097,0.1545413206,48.4,95.0,0.21839080459770116,0.21839080459770116,0.0344370341195986,0
423909.v1.91,531,531.0,48.0225988700565,1.1295,0.0671932989738,44.5,110.0,0.2071563088512241,0.2071563088512241,0.0344370341195986,0
423911.v1.91,681,681.0,47.4302496328928,0.9546,0.0814186223063,0.0,0.0,0.0,0.0,0.0344370341195986,0
423912.v1.91,984,984.0,59.959349593495936,1.1193,0.0909014085842,0.0,0.0,0.0,0.0,0.0344370341195986,0
423914.v1.91,2106,2106.0,50.807217473884144,0.9449,0.11464195866,49.6,518.0,0.2459639126305793,0.2459639126305793,0.0344370341195986,0
423915.v1.91,5562,5562.0,49.64041711614527,0.9184,0.106461011496,54.1,1528.0,0.2747213232650126,0.2747213232650126,0.0344370341195986,0
423923.v1.91,519,519.0,62.23506743737958,1.2241,0.146248067914,41.5,118.0,0.22736030828516376,0.22736030828516376,0.0344370341195986,0
423927.v1.91,930,930.0,51.61290322580645,1.0995,0.124923823926,0.0,0.0,0.0,0.0,0.0344370341195986,0
423931.v1.91,540,540.0,48.51851851851852,1.1716,0.107140155993,42.4,205.0,0.37962962962962965,0.37962962962962965,0.0344370341195986,0
423935.v1.91,1023,1023.0,56.3049853372434,0.9864,0.125062730076,62.4,85.0,0.08308895405669599,0.08308895405669599,0.0344370341195986,0
423936.v1.91,3174,3174.0,51.039697542533084,0.8947,0.101945528463,48.1,108.0,0.034026465028355386,0.034026465028355386,0.0344370341195986,0
423938.v1.91,2406,2406.0,52.41064006650041,0.9828,0.094723988817,0.0,0.0,0.0,0.0,0.0344370341195986,0
423939.v1.91,2286,2286.0,49.51881014873141,0.6138,0.105537220144,0.0,0.0,0.0,0.0,0.0344370341195986,0
423940.v1.91,480,480.0,49.791666666666664,0.8519,0.0680419044245,0.0,0.0,0.0,0.0,0.0344370341195986,0
423941.v1.91,351,351.0,46.15384615384615,1.0876,0.107877445969,37.8,111.0,0.3162393162393162,0.3162393162393162,0.0344370341195986,0
423943.v1.91,339,339.0,62.53687315634218,0.9652,0.140967829972,0.0,0.0,0.0,0.0,0.0344370341195986,0
423945.v1.91,645,645.0,51.31782945736434,0.9631,0.0999800228003,0.0,0.0,0.0,0.0,0.0344370341195986,0
423947.v1.91,1791,1791.0,52.81965382467895,0.8448,0.116555009548,32.2,174.0,0.09715242881072027,0.09715242881072027,0.0344370341195986,0
423948.v1.91,594,594.0,51.01010101010101,0.6629,0.122022930442,0.0,0.0,0.0,0.0,0.0344370341195986,0
423950.v1.91,654,654.0,48.62385321100918,1.274,0.066078455509,56.2,217.0,0.3318042813455658,0.3318042813455658,0.0344370341195986,0
423952.v1.91,783,783.0,51.59642401021711,0.8059,0.130761635308,0.0,0.0,0.0,0.0,0.0344370341195986,0
423956.v1.91,930,930.0,48.38709677419355,0.8021,0.134343541901,0.0,0.0,0.0,0.0,0.0344370341195986,0
423961.v1.91,2622,2622.0,48.779557589626236,0.9971,0.120342607857,55.4,873.0,0.3329519450800915,0.3329519450800915,0.0344370341195986,0
423964.v1.91,1809,1809.0,55.05804311774461,1.1996,0.127143038328,32.6,574.0,0.31730237700386954,0.31730237700386954,0.0344370341195986,0
423965.v1.91,969,969.0,55.52115583075335,0.9625,0.123011481129,0.0,0.0,0.0,0.0,0.0344370341195986,0
423967.v1.91,1497,1497.0,51.77020708082832,0.8975,0.101638044602,0.0,0.0,0.0,0.0,0.0344370341195986,0
423968.v1.91,597,597.0,47.23618090452261,0.924,0.0860616505674,31.0,203.0,0.34003350083752093,0.34003350083752093,0.0344370341195986,0
423971.v1.91,1065,1065.0,52.394366197183096,0.9779,0.105432203713,52.6,329.0,0.3089201877934272,0.3089201877934272,0.0344370341195986,0
423976.v1.91,633,633.0,43.28593996840442,1.0207,0.0336841557516,0.0,0.0,0.0,0.0,0.0344370341195986,0
423978.v1.91,1557,1557.0,49.83943481053308,0.7159,0.0763629638813,40.7,189.0,0.12138728323699421,0.12138728323699421,0.0344370341195986,0
423983.v1.91,1125,1125.0,50.22222222222222,0.7008,0.0799131015682,71.8,337.0,0.2995555555555556,0.2995555555555556,0.0344370341195986,0
423986.v1.91,885,885.0,46.440677966101696,0.7519,0.070918740995,32.6,187.0,0.21129943502824858,0.21129943502824858,0.0344370341195986,0
423987.v1.91,645,645.0,46.666666666666664,1.045,0.028557924155,39.5,185.0,0.2868217054263566,0.2868217054263566,0.0344370341195986,0
423988.v1.91,1053,1053.0,48.243114909781575,0.7807,0.0768757927432,32.9,210.0,0.19943019943019943,0.19943019943019943,0.0344370341195986,0
423990.v1.91,915,915.0,48.85245901639344,0.7576,0.0727505719039,41.0,166.0,0.1814207650273224,0.1814207650273224,0.0344370341195986,0
423992.v1.91,1053,1053.0,49.192782526115856,0.8087,0.0813616704005,35.7,210.0,0.19943019943019943,0.19943019943019943,0.0344370341195986,0
423994.v1.91,1005,1005.0,48.45771144278607,0.7946,0.0689012249468,36.9,206.0,0.20497512437810944,0.20497512437810944,0.0344370341195986,0
423996.v1.91,1062,1062.0,49.152542372881356,0.7262,0.0774127575962,35.7,210.0,0.1977401129943503,0.1977401129943503,0.0344370341195986,0
423998.v1.91,1062,1062.0,48.96421845574388,0.6982,0.0719977230409,35.7,210.0,0.1977401129943503,0.1977401129943503,0.0344370341195986,0
424000.v1.91,1005,1005.0,48.35820895522388,0.7859,0.0752163796855,36.3,190.0,0.1890547263681592,0.1890547263681592,0.0344370341195986,0
424001.v1.91,582,582.0,46.391752577319586,0.942,0.0409624674246,46.9,96.0,0.16494845360824742,0.16494845360824742,0.0344370341195986,0
424002.v1.91,828,828.0,49.033816425120776,0.8001,0.080336370985,29.4,160.0,0.1932367149758454,0.1932367149758454,0.0344370341195986,0
424004.v1.91,930,930.0,49.46236559139785,0.7793,0.0798793492197,35.0,163.0,0.17526881720430107,0.17526881720430107,0.0344370341195986,0
424005.v1.91,600,600.0,47.0,1.0992,0.0383797771008,41.4,174.0,0.29,0.29,0.0344370341195986,0
424012.v1.91,576,576.0,53.99305555555556,1.1035,0.141119593138,0.0,0.0,0.0,0.0,0.0344370341195986,0
424019.v1.91,780,780.0,51.41025641025641,0.8319,0.121563068102,29.5,122.0,0.1564102564102564,0.1564102564102564,0.0344370341195986,0
424021.v1.91,756,756.0,49.6031746031746,0.7397,0.0784253465915,36.0,89.0,0.11772486772486772,0.11772486772486772,0.0344370341195986,0
424023.v1.91,330,330.0,57.27272727272727,1.22,0.0610057754067,0.0,0.0,0.0,0.0,0.0344370341195986,0
424029.v1.91,558,558.0,53.584229390681,0.7302,0.121539098872,0.0,0.0,0.0,0.0,0.0344370341195986,0
424030.v1.91,717,717.0,58.57740585774059,1.221,0.113279351016,33.0,191.0,0.26638772663877264,0.26638772663877264,0.0344370341195986,0
424032.v1.91,1164,1164.0,48.45360824742268,0.9536,0.0914350153053,61.1,149.0,0.12800687285223367,0.12800687285223367,0.0344370341195986,0
424041.v1.91,1317,1317.0,54.89749430523918,1.1056,0.132790193181,0.0,0.0,0.0,0.0,0.0344370341195986,0
424052.v1.91,2565,2565.0,48.732943469785575,1.0274,0.11548903733,0.0,0.0,0.0,0.0,0.0344370341195986,0
424054.v1.91,1842,1842.0,52.008686210640604,0.7518,0.0928664893406,41.5,306.0,0.16612377850162866,0.16612377850162866,0.0344370341195986,0
424061.v1.91,2610,2610.0,58.08429118773947,1.0284,0.113039387665,27.5,501.0,0.19195402298850575,0.19195402298850575,0.0344370341195986,0
424064.v1.91,807,807.0,60.09913258983891,1.3054,0.131015788214,48.4,258.0,0.31970260223048325,0.31970260223048325,0.0344370341195986,0
424070.v1.91,732,732.0,52.185792349726775,1.1239,0.101809468176,0.0,0.0,0.0,0.0,0.0344370341195986,0
424073.v1.91,4527,4527.0,53.23613872321626,1.1283,0.130846928227,0.0,0.0,0.0,0.0,0.0344370341195986,0
424075.v1.91,1407,1407.0,50.10660980810235,1.1347,0.127654978823,0.0,0.0,0.0,0.0,0.0344370341195986,0
424076.v1.91,444,444.0,51.57657657657658,1.2562,0.140188101511,31.4,118.0,0.26576576576576577,0.26576576576576577,0.0344370341195986,0
424077.v1.91,435,435.0,55.40229885057471,0.9717,0.119741995806,0.0,0.0,0.0,0.0,0.0344370341195986,0
424078.v1.91,1431,1431.0,59.25925925925926,0.7212,0.119424638622,0.0,0.0,0.0,0.0,0.0344370341195986,0
424082.v1.91,1005,1005.0,55.72139303482587,1.1454,0.0880979174581,0.0,0.0,0.0,0.0,0.0344370341195986,0
424087.v1.91,402,402.0,56.71641791044776,1.0371,0.0972084417815,0.0,0.0,0.0,0.0,0.0344370341195986,0
424095.v1.91,1317,1317.0,59.07365223993926,1.0863,0.128873337585,0.0,0.0,0.0,0.0,0.0344370341195986,0
424098.v1.91,348,348.0,48.275862068965516,0.9714,0.0951775931013,0.0,0.0,0.0,0.0,0.0344370341195986,0
424099.v1.91,4911,4911.0,53.63469761759316,1.1625,0.126088834684,30.9,815.0,0.16595398085929547,0.16595398085929547,0.0344370341195986,0
424102.v1.91,2100,2100.0,48.142857142857146,0.8952,0.119737980572,30.9,136.0,0.06476190476190476,0.06476190476190476,0.0344370341195986,0
424104.v1.91,852,852.0,51.76056338028169,1.2019,0.113419782097,0.0,0.0,0.0,0.0,0.0344370341195986,0
424105.v1.91,801,801.0,51.31086142322097,1.1688,0.108919199928,0.0,0.0,0.0,0.0,0.0344370341195986,0
424109.v1.91,2184,2184.0,49.72527472527472,1.0711,0.101135130425,0.0,0.0,0.0,0.0,0.0344370341195986,0
424110.v1.91,2436,2436.0,51.76518883415435,1.0338,0.102121128533,0.0,0.0,0.0,0.0,0.0344370341195986,0
424112.v1.91,684,684.0,50.0,0.7718,0.116922463589,0.0,0.0,0.0,0.0,0.0344370341195986,0
424113.v1.91,954,954.0,53.77358490566038,1.0267,0.1159280164,49.6,123.0,0.1289308176100629,0.1289308176100629,0.0344370341195986,0
424114.v1.91,1296,1296.0,52.77777777777778,0.9296,0.108018481925,65.9,411.0,0.31712962962962965,0.31712962962962965,0.0344370341195986,0
424119.v1.91,675,675.0,53.03703703703704,1.008,0.114071023546,0.0,0.0,0.0,0.0,0.0344370341195986,0
424121.v1.91,1740,1740.0,51.724137931034484,0.7125,0.105601637268,0.0,0.0,0.0,0.0,0.0344370341195986,0
424128.v1.91,2166,2166.0,56.1865189289012,0.7949,0.112770785638,0.0,0.0,0.0,0.0,0.0344370341195986,0
424131.v1.91,345,345.0,60.869565217391305,1.057,0.139476142294,0.0,0.0,0.0,0.0,0.0344370341195986,0
424138.v1.91,567,567.0,49.55908289241623,0.8591,0.128386589767,0.0,0.0,0.0,0.0,0.0344370341195986,0
424141.v1.91,642,642.0,43.769470404984425,0.97,0.0912942304889,73.3,116.0,0.1806853582554517,0.1806853582554517,0.0344370341195986,0
424142.v1.91,1425,1425.0,50.94736842105263,1.0819,0.11845971512,42.7,300.0,0.21052631578947367,0.21052631578947367,0.0344370341195986,0
424143.v1.91,573,573.0,46.77137870855148,0.7996,0.101817290819,35.6,87.0,0.1518324607329843,0.1518324607329843,0.0344370341195986,0
424145.v1.91,1530,1530.0,59.80392156862745,0.8007,0.12282166242,41.1,168.0,0.10980392156862745,0.10980392156862745,0.0344370341195986,0
424147.v1.91,1032,1032.0,54.651162790697676,1.0567,0.132035117968,0.0,0.0,0.0,0.0,0.0344370341195986,0
424152.v1.91,1536,1536.0,55.013020833333336,1.0174,0.119943298845,68.7,67.0,0.043619791666666664,0.043619791666666664,0.0344370341195986,0
424156.v1.91,1071,1071.0,48.4593837535014,0.8609,0.103504306866,33.1,142.0,0.13258636788048553,0.13258636788048553,0.0344370341195986,0
424158.v1.91,1062,1062.0,48.7758945386064,0.651,0.0889638369147,48.5,262.0,0.24670433145009416,0.24670433145009416,0.0344370341195986,0
424159.v1.91,1239,1239.0,45.84342211460856,0.8532,0.0880475485136,0.0,0.0,0.0,0.0,0.0344370341195986,0
424165.v1.91,1173,1173.0,59.67604433077579,1.1227,0.154097216019,0.0,0.0,0.0,0.0,0.0344370341195986,0
424167.v1.91,1176,1176.0,43.79251700680272,0.6575,0.0955697979211,0.0,0.0,0.0,0.0,0.0344370341195986,0
424173.v1.91,762,762.0,54.46194225721785,0.6287,0.0926632020098,0.0,0.0,0.0,0.0,0.0344370341195986,0
424180.v1.91,693,693.0,45.743145743145746,1.0272,0.0835706071129,0.0,0.0,0.0,0.0,0.0344370341195986,0
424188.v1.91,1197,1197.0,50.292397660818715,1.1604,0.124547177546,28.2,266.0,0.2222222222222222,0.2222222222222222,0.0344370341195986,0
424192.v1.91,459,459.0,54.030501089324616,0.6794,0.112289967446,0.0,0.0,0.0,0.0,0.0344370341195986,0
424198.v1.91,855,855.0,54.03508771929825,1.0325,0.126978960349,32.4,284.0,0.3321637426900585,0.3321637426900585,0.0344370341195986,0
424199.v1.91,660,660.0,46.96969696969697,0.9061,0.110329748667,0.0,0.0,0.0,0.0,0.0344370341195986,0
424201.v1.91,933,933.0,52.840300107181136,0.9459,0.120250456103,33.3,264.0,0.2829581993569132,0.2829581993569132,0.0344370341195986,0
424202.v1.91,4146,4146.0,49.66232513265798,1.0038,0.117714368894,76.5,34.0,0.008200675349734683,0.008200675349734683,0.0344370341195986,0
424204.v1.91,651,651.0,52.07373271889401,1.0497,0.1103552315,32.6,227.0,0.3486943164362519,0.3486943164362519,0.0344370341195986,0
424205.v1.91,654,654.0,55.5045871559633,0.6339,0.106287976141,0.0,0.0,0.0,0.0,0.0344370341195986,0
42421.v1.91,1602,1518.0,51.997503121098624,0.7511,0.108269852084,41.1,552.0,0.3445692883895131,0.36363636363636365,0.0344370341195986,0
424213.v1.91,1044,1044.0,52.10727969348659,0.9753,0.110526813071,53.9,76.0,0.07279693486590039,0.07279693486590039,0.0344370341195986,0
424216.v1.91,720,720.0,53.47222222222222,1.0096,0.0991290847331,0.0,0.0,0.0,0.0,0.0344370341195986,0
424217.v1.91,2802,2802.0,56.17416131334761,1.1161,0.133461451426,0.0,0.0,0.0,0.0,0.0344370341195986,0
424225.v1.91,822,822.0,50.60827250608273,0.6956,0.0803547292906,0.0,0.0,0.0,0.0,0.0344370341195986,0
424226.v1.91,768,768.0,46.223958333333336,1.0582,0.1320619959,0.0,0.0,0.0,0.0,0.0344370341195986,0
424236.v1.91,1389,1389.0,50.395968322534195,0.9422,0.125351736613,0.0,0.0,0.0,0.0,0.0344370341195986,0
424257.v1.91,525,525.0,47.61904761904762,0.6667,0.101509141771,0.0,0.0,0.0,0.0,0.0344370341195986,0
424258.v1.91,1077,1077.0,48.00371402042711,0.7444,0.0781820553284,0.0,0.0,0.0,0.0,0.0344370341195986,0
42426.v1.91,993,918.0,56.797583081571,1.3096,0.163865875291,32.4,333.0,0.33534743202416917,0.3627450980392157,0.0344370341195986,0
424273.v1.91,1380,1380.0,56.88405797101449,0.9404,0.140156006159,53.3,122.0,0.08840579710144927,0.08840579710144927,0.0344370341195986,0
424281.v1.91,489,489.0,50.511247443762784,0.8872,0.102095247796,0.0,0.0,0.0,0.0,0.0344370341195986,0
424289.v1.91,714,714.0,51.5406162464986,0.9551,0.0634793624664,0.0,0.0,0.0,0.0,0.0344370341195986,0
424293.v1.91,1455,1455.0,49.07216494845361,0.5875,0.0815214101566,42.5,80.0,0.054982817869415807,0.054982817869415807,0.0344370341195986,0
424294.v1.91,1290,1290.0,47.13178294573643,0.9673,0.0754740854239,43.3,60.0,0.046511627906976744,0.046511627906976744,0.0344370341195986,0
424295.v1.91,1296,1296.0,54.24382716049383,0.8145,0.109464694551,0.0,0.0,0.0,0.0,0.0344370341195986,0
424299.v1.91,2910,2910.0,52.16494845360825,0.7827,0.101319680568,37.5,661.0,0.22714776632302405,0.22714776632302405,0.0344370341195986,0
424313.v1.91,1422,1422.0,51.687763713080166,0.9862,0.136341274932,36.6,172.0,0.1209563994374121,0.1209563994374121,0.0344370341195986,0
424317.v1.91,684,684.0,56.14035087719298,1.186,0.134284680116,0.0,0.0,0.0,0.0,0.0344370341195986,0
42432.v1.91,1593,1518.0,55.932203389830505,1.1524,0.118048817492,54.7,508.0,0.31889516635279347,0.3346508563899868,0.0344370341195986,0
424330.v1.91,570,570.0,66.3157894736842,0.6597,0.0644626393136,0.0,0.0,0.0,0.0,0.0344370341195986,0
424331.v1.91,771,771.0,51.750972762645915,0.954,0.122795375533,0.0,0.0,0.0,0.0,0.0344370341195986,0
424332.v1.91,1203,1203.0,58.520365752285954,1.0206,0.113059554965,0.0,0.0,0.0,0.0,0.0344370341195986,0
424333.v1.91,402,402.0,54.72636815920398,1.109,0.10893441302,0.0,0.0,0.0,0.0,0.0344370341195986,0
424334.v1.91,1032,1032.0,57.07364341085271,0.9619,0.122676197096,0.0,0.0,0.0,0.0,0.0344370341195986,0
424337.v1.91,1452,1452.0,57.64462809917355,0.6989,0.128428692399,0.0,0.0,0.0,0.0,0.0344370341195986,0
424361.v1.91,3459,3459.0,55.160450997398094,0.9518,0.120520968139,45.8,107.0,0.030933795894767274,0.030933795894767274,0.0344370341195986,0
424372.v1.91,4452,4452.0,51.54986522911051,0.9341,0.110263743631,40.4,99.0,0.02223719676549865,0.02223719676549865,0.0344370341195986,0
424392.v1.91,675,675.0,40.148148148148145,0.7155,0.0492584057684,41.8,134.0,0.1985185185185185,0.1985185185185185,0.0344370341195986,0
424393.v1.91,1872,1704.0,49.412393162393165,1.0424,0.100777018916,0.0,0.0,0.0,0.0,0.0344370341195986,0
424394.v1.91,1296,1296.0,52.5462962962963,1.0745,0.0899125916569,0.0,0.0,0.0,0.0,0.0344370341195986,0
424397.v1.91,435,435.0,48.50574712643678,0.7673,0.105521945896,0.0,0.0,0.0,0.0,0.0344370341195986,0
424398.v1.91,792,792.0,64.39393939393939,1.1338,0.128656375802,0.0,0.0,0.0,0.0,0.0344370341195986,0
424399.v1.91,951,951.0,53.20715036803365,1.001,0.13159895957,0.0,0.0,0.0,0.0,0.0344370341195986,0
424403.v1.91,420,420.0,51.666666666666664,1.0723,0.115885975617,35.3,139.0,0.33095238095238094,0.33095238095238094,0.0344370341195986,0
424404.v1.91,438,438.0,47.03196347031963,0.8395,0.117772044214,39.7,116.0,0.2648401826484018,0.2648401826484018,0.0344370341195986,0
424406.v1.91,978,978.0,58.895705521472394,1.1138,0.141333512347,40.2,97.0,0.09918200408997956,0.09918200408997956,0.0344370341195986,0
424411.v1.91,1947,1947.0,47.40626605033385,0.7541,0.0697697362962,49.2,638.0,0.327683615819209,0.327683615819209,0.0344370341195986,0
424416.v1.91,2037,2037.0,51.693667157584684,0.9226,0.0764737575666,0.0,0.0,0.0,0.0,0.0344370341195986,0
424428.v1.91,456,456.0,58.55263157894737,0.6759,0.117381500632,0.0,0.0,0.0,0.0,0.0344370341195986,0
424429.v1.91,822,822.0,45.62043795620438,1.0017,0.0762350063518,0.0,0.0,0.0,0.0,0.0344370341195986,0
424430.v1.91,1314,1314.0,42.54185692541857,1.0723,0.0738613769345,0.0,0.0,0.0,0.0,0.0344370341195986,0
424432.v1.91,1263,1263.0,52.73159144893112,1.2559,0.111836125002,0.0,0.0,0.0,0.0,0.0344370341195986,0
424435.v1.91,348,348.0,46.839080459770116,1.0604,0.110336452358,0.0,0.0,0.0,0.0,0.0344370341195986,0
424451.v1.91,978,978.0,49.38650306748466,1.0777,0.096891491043,27.9,122.0,0.12474437627811862,0.12474437627811862,0.0344370341195986,0
424457.v1.91,639,639.0,50.23474178403756,1.2023,0.114021506458,0.0,0.0,0.0,0.0,0.0344370341195986,0
424460.v1.91,969,969.0,52.63157894736842,0.6992,0.137864359558,0.0,0.0,0.0,0.0,0.0344370341195986,0
424464.v1.91,1317,1317.0,55.50493545937737,0.7581,0.098068307503,0.0,0.0,0.0,0.0,0.0344370341195986,0
424476.v1.91,1887,1887.0,47.21780604133545,1.0056,0.118688199597,0.0,0.0,0.0,0.0,0.0344370341195986,0
42448.v1.91,1611,1605.0,50.71384233395406,0.9448,0.101313933918,35.3,541.0,0.33581626319056485,0.3370716510903427,0.0344370341195986,0
424480.v1.91,810,810.0,51.358024691358025,0.9754,0.0818772861591,0.0,0.0,0.0,0.0,0.0344370341195986,0
424481.v1.91,840,840.0,48.45238095238095,0.8896,0.0728050407465,0.0,0.0,0.0,0.0,0.0344370341195986,0
424483.v1.91,1248,1248.0,53.044871794871796,0.85,0.0854683198873,0.0,0.0,0.0,0.0,0.0344370341195986,0
424492.v1.91,867,867.0,32.75663206459054,0.908,-0.00948031958446,0.0,0.0,0.0,0.0,0.0344370341195986,0
424499.v1.91,1377,1377.0,48.438634713144516,0.9691,0.0828423062711,52.4,481.0,0.3493100944081336,0.3493100944081336,0.0344370341195986,0
424503.v1.91,456,456.0,43.85964912280702,1.0616,0.0912925762955,81.8,33.0,0.07236842105263158,0.07236842105263158,0.0344370341195986,0
424504.v1.91,933,933.0,49.51768488745981,0.6067,0.0543940820378,0.0,0.0,0.0,0.0,0.0344370341195986,0
424512.v1.91,1236,1236.0,55.016181229773466,0.5776,0.113319547777,28.6,231.0,0.18689320388349515,0.18689320388349515,0.0344370341195986,0
424516.v1.91,1599,1599.0,47.71732332707943,1.125,0.0957896585837,58.3,132.0,0.0825515947467167,0.0825515947467167,0.0344370341195986,0
424522.v1.91,678,678.0,47.640117994100294,0.9555,0.0909716949736,0.0,0.0,0.0,0.0,0.0344370341195986,0
424529.v1.91,1353,1353.0,55.210643015521065,1.1739,0.145908303439,33.1,133.0,0.09830007390983,0.09830007390983,0.0344370341195986,0
424531.v1.91,870,870.0,50.91954022988506,0.567,0.0898396060148,36.6,213.0,0.24482758620689654,0.24482758620689654,0.0344370341195986,0
424533.v1.91,606,606.0,51.65016501650165,0.6289,0.0884631357732,40.6,170.0,0.28052805280528054,0.28052805280528054,0.0344370341195986,0
424552.v1.91,1080,1080.0,50.648148148148145,0.9361,0.0945382676241,0.0,0.0,0.0,0.0,0.0344370341195986,0
424553.v1.91,1380,1380.0,56.08695652173913,1.1921,0.115484476771,0.0,0.0,0.0,0.0,0.0344370341195986,0
424554.v1.91,729,729.0,47.18792866941015,1.2522,0.0823776250265,29.0,107.0,0.1467764060356653,0.1467764060356653,0.0344370341195986,0
424555.v1.91,1434,1434.0,49.09344490934449,1.2401,0.115512819238,0.0,0.0,0.0,0.0,0.0344370341195986,0
424556.v1.91,573,573.0,54.79930191972077,1.0141,0.134758311623,0.0,0.0,0.0,0.0,0.0344370341195986,0
424560.v1.91,1812,1812.0,52.75938189845475,1.0539,0.100550883385,34.1,640.0,0.35320088300220753,0.35320088300220753,0.0344370341195986,0
424563.v1.91,423,423.0,50.354609929078016,0.8933,0.0771500970923,0.0,0.0,0.0,0.0,0.0344370341195986,0
424564.v1.91,810,810.0,49.135802469135804,1.0337,0.0899408381608,0.0,0.0,0.0,0.0,0.0344370341195986,0
424565.v1.91,831,831.0,48.616125150421176,1.0337,0.0923876078065,71.1,38.0,0.0457280385078219,0.0457280385078219,0.0344370341195986,0
424567.v1.91,777,777.0,50.19305019305019,0.7065,0.0749963329673,0.0,0.0,0.0,0.0,0.0344370341195986,0
424575.v1.91,1080,1080.0,48.7962962962963,1.0007,0.0923347438469,58.2,330.0,0.3055555555555556,0.3055555555555556,0.0344370341195986,0
424576.v1.91,924,924.0,46.32034632034632,0.9113,0.084276518003,0.0,0.0,0.0,0.0,0.0344370341195986,0
424577.v1.91,999,999.0,44.94494494494494,0.8784,0.0577534582191,0.0,0.0,0.0,0.0,0.0344370341195986,0
424579.v1.91,819,819.0,43.58974358974359,0.763,0.0402854416289,0.0,0.0,0.0,0.0,0.0344370341195986,0
424583.v1.91,546,546.0,45.97069597069597,0.796,0.0839309493019,0.0,0.0,0.0,0.0,0.0344370341195986,0
424584.v1.91,1896,1896.0,48.20675105485232,0.9055,0.085469933687,47.3,237.0,0.125,0.125,0.0344370341195986,0
424592.v1.91,882,882.0,48.1859410430839,0.9227,0.0782922776377,0.0,0.0,0.0,0.0,0.0344370341195986,0
424594.v1.91,816,816.0,44.36274509803921,0.9775,0.0535469241719,32.5,80.0,0.09803921568627451,0.09803921568627451,0.0344370341195986,0
424595.v1.91,879,879.0,44.027303754266214,0.8647,0.054696615074,0.0,0.0,0.0,0.0,0.0344370341195986,0
424597.v1.91,1107,1107.0,49.50316169828365,0.6626,0.0996631114628,0.0,0.0,0.0,0.0,0.0344370341195986,0
424598.v1.91,570,570.0,52.80701754385965,0.9085,0.097449870481,0.0,0.0,0.0,0.0,0.0344370341195986,0
424599.v1.91,654,654.0,48.01223241590214,0.8808,0.120424117246,0.0,0.0,0.0,0.0,0.0344370341195986,0
424600.v1.91,414,414.0,44.68599033816425,0.7187,0.0517767540265,0.0,0.0,0.0,0.0,0.0344370341195986,0
424601.v1.91,1071,1071.0,47.338935574229694,0.891,0.0588027525665,47.7,300.0,0.2801120448179272,0.2801120448179272,0.0344370341195986,0
424602.v1.91,375,375.0,56.266666666666666,0.7814,0.174142192074,85.7,21.0,0.056,0.056,0.0344370341195986,0
424604.v1.91,2013,2013.0,51.018380526577246,1.1272,0.112302273843,37.9,536.0,0.26626924987580725,0.26626924987580725,0.0344370341195986,0
424605.v1.91,633,633.0,50.23696682464455,0.7384,0.103796632516,33.7,95.0,0.1500789889415482,0.1500789889415482,0.0344370341195986,0
424607.v1.91,837,837.0,48.028673835125446,0.8471,0.0444456912734,0.0,0.0,0.0,0.0,0.0344370341195986,0
424609.v1.91,561,561.0,64.88413547237077,0.8151,-0.0168830449249,0.0,0.0,0.0,0.0,0.0344370341195986,0
424611.v1.91,5670,5670.0,49.717813051146386,1.0016,0.105314882558,30.4,588.0,0.1037037037037037,0.1037037037037037,0.0344370341195986,0
424620.v1.91,1557,1557.0,56.71162491971741,1.091,0.0849350874622,22.1,253.0,0.16249197174052665,0.16249197174052665,0.0344370341195986,0
424621.v1.91,960,960.0,55.0,1.0853,0.102764623673,0.0,0.0,0.0,0.0,0.0344370341195986,0
